,cik-year,Sector 1,Sector 2,Sector 3,Sector 4,Sector 5,Sector 6,Sector 7,Sector 8,Sector 9,Sector 10
16,1000228-2013,4.485966817765899,4.5019486861160365,4.189806089042693,4.081248541817323,4.193578089679344,5.2468788877826045,4.525947036595936,5.051609678984086,4.855538740086176,4.889411013713439
17,1000228-2014,4.536950576553402,4.645857693864379,4.357687548271085,4.16671386972834,4.354820978435722,5.437534898118651,4.657145159928211,5.1522514286997785,4.958461696231296,5.017650180750708
18,1000228-2015,4.952898224421352,5.080081070103417,4.826629381681476,4.607858681611962,4.809591697101567,5.780784887205787,5.01942951928233,5.487739410845391,5.310395198039132,5.381298871207906
19,1000228-2016,4.806041273274544,4.9290225902678255,4.652040135020005,4.447398024132803,4.63167675922339,5.623681453631016,4.913417086826846,5.372869232589057,5.1847813407777785,5.266507362677914
20,1000228-2017,4.951602136251652,5.086082492476239,4.81557650286518,4.579067651330427,4.81040265989882,5.818430751552746,5.037524320533757,5.507989381254853,5.304657622551237,5.3961575202402425
21,1000228-2018,4.865352616930087,5.016080271195245,4.71401191182228,4.463868417206197,4.682063571213939,5.697755092003823,4.892405237745656,5.4360311885710955,5.2081317174870065,5.290743298968443
22,1000230-2008,4.566602673870558,4.601709542071569,4.188170958037236,4.349682430107433,4.212324741998682,4.894136399380131,4.561695598304535,5.104877494457689,4.988832715437038,4.97564275912265
23,1000230-2009,5.228303227196685,5.382253420330813,4.951323760247519,5.031883576125659,4.974160784017821,5.851847753290258,5.2797851777706,5.882769076588378,5.640709257234979,5.602485567696375
24,1000230-2010,5.260331037845535,5.386329030051575,4.977040152615791,5.056113395243435,4.988610304840755,5.85753144468558,5.285107969085047,5.913788325124275,5.702234764534199,5.630823174240969
25,1000230-2011,5.816604223879646,5.91110307953308,5.525489473530498,5.607129494302654,5.544566389501031,6.275377176771361,5.806468767052024,6.393929982037688,6.171454829901309,6.095780831067874
26,1000230-2012,5.981054235430663,6.06254013077397,5.704465450274424,5.77562714239148,5.721973183288773,6.424281839273243,5.973643016929431,6.549570867013974,6.314146255084405,6.240892418876435
27,1000230-2012,5.345255933439337,5.460884902834705,5.06739415256193,5.120620232878826,5.066053228601413,5.8763319344188885,5.359372151857102,5.944210986613107,5.738328453149353,5.6509432499027605
28,1000230-2013,6.1366464689916125,6.213735344708242,5.861503722281372,5.920546399330182,5.868196341004109,6.536727961531407,6.105774820692003,6.6291300913616755,6.442240915106283,6.375255853682027
29,1000230-2014,6.571299573477012,6.638450393562412,6.324392265912193,6.395130139973276,6.348842681490392,6.890254158572785,6.5734444922381865,7.0716405365673545,6.851576026941408,6.803549201211999
30,1000230-2016,5.860628587427869,5.926202754937856,5.574061499401263,5.651144460519016,5.588641876096944,6.246845671758749,5.843819343493098,6.386933856370631,6.143777215914828,6.101360914996942
31,1000230-2016,5.428374227779228,5.340358987939044,5.04574591399284,5.180844697536697,5.091245587637404,3.891414974889844,5.026657542699854,5.734198831733976,5.433235705011328,5.403387474724688
32,1000230-2017,6.2509054651765075,6.315657973688128,5.98239813783137,6.056171152680691,5.996664273634622,6.570194465073071,6.236772290221739,6.74691076496089,6.548584794719876,6.491045284846585
33,1000230-2018,5.999101747155969,6.033959949597846,5.697907781483047,5.787731300556891,5.725215424115889,6.293890889748835,5.924692187337663,6.458597580897874,6.27029437893712,6.215970067668766
34,1000694-2008,2.945288553615219,3.512696807521528,3.0993105992103174,3.08933576532736,3.1951697232944536,4.453097751996538,3.6697370892975965,4.036296236572742,3.970371820006229,3.931466145941531
35,1000694-2009,3.345786174176453,3.707952381561545,3.3147983239714534,3.3836173924150135,3.452574524963676,4.607746751840642,3.7946470819044458,4.149132880408299,4.192951866368917,4.05134148005714
36,1000694-2010,3.2531446118719005,3.651037172630975,3.285788193975586,3.3029254470319684,3.348654212645026,4.461783039157333,3.744344378471373,4.2331338177237186,4.112133325454632,4.081827829299024
37,1000694-2011,3.488884354848427,3.9945037866345228,3.5973147930823064,3.585225273538043,3.6810944773677927,4.70004088080642,4.064577971720319,4.469267988756348,4.401709617135382,4.357753363521771
38,1000694-2012,3.4509239241468608,3.966425249474,3.582096736199235,3.5471242239984213,3.708558269455339,4.626613459461873,4.072114156859903,4.453835360889414,4.417517231329055,4.409561202316811
39,1000694-2013,3.5365820487452644,3.9556641689171856,3.6087170673726137,3.6015148029353985,3.744064259006265,4.626826058321392,4.059414471092988,4.41775804195587,4.396293820788354,4.371233628613562
40,1000694-2014,3.766287431346981,4.4034327469777725,4.012928330526712,3.9739390997558077,4.151475228557736,5.016376023497048,4.453153540136262,4.853451614971396,4.736496859801434,4.717893603513773
41,1000694-2015,3.765842355718594,4.505666021869853,4.043070783272144,4.000659486730081,4.187821093539795,5.075739954446462,4.512989970181745,4.9876254754465394,4.708564612667882,4.781501297764207
42,1000694-2016,3.631777715114887,4.14079469067974,3.7361748610428944,3.7366116232892956,3.877062425132124,4.819365382727554,4.213722482631583,4.590243791900119,4.366797722224957,4.450271772148907
43,1000694-2017,3.863105079330415,4.361330729493581,3.9663667522947277,3.958246451207233,4.101873298270885,4.941661539143282,4.389835789832445,4.7770940737190575,4.575355121051168,4.610846327944323
44,1000694-2018,3.8116179838027637,4.378761985290713,3.9623409190054923,3.8699419463853704,4.0854251687457115,4.965283294133786,4.34988192554784,4.802676922694276,4.523765304451912,4.551594317552934
45,1001082-2008,2.4191846903333296,2.3994892218480466,1.7000557541970858,2.1256697240556623,1.93840646024118,3.31309208904445,2.166393764296286,3.3476154499437523,2.7329284662612476,2.8591669097092876
46,1001082-2009,4.454259207682898,4.450510586554045,4.17340193571605,4.335509323180474,4.129324965166067,5.23986637910377,4.470119326428968,5.05129767797789,4.810108298325785,4.7727435399964815
47,1001082-2010,4.470872765893205,4.489235394426957,4.229316282976734,4.371692535804105,4.185643793318256,5.2485644145766415,4.499842084665412,5.06584965673439,4.8938045893194495,4.818393102400067
48,1001082-2011,4.689571664909054,4.702111191772272,4.466792905738272,4.565092643138999,4.3932804263111285,5.454403704959016,4.732826251963175,5.266869514288274,5.113940302189943,5.028824404191208
49,1001082-2012,4.6710991384678096,4.5746431251770225,4.431611998757138,4.562899623062258,4.348491682858437,5.478443004849768,4.627556026231777,5.246865324488348,4.978559089712706,4.897438024238836
50,1001082-2013,5.001173069309754,4.989664487626777,4.7948608458429565,4.906163021951066,4.720915342145514,5.7829055880441524,4.997558070684623,5.611063963842388,5.359457493156919,5.270658178262103
51,1001082-2014,4.906798014158685,4.8838557527818125,4.692329033928608,4.795441426402433,4.612548391185397,5.648002837333688,4.88673614671437,5.505485363741344,5.252188133657828,5.158240715828245
52,1001082-2015,4.971170515208357,4.940946526435969,4.767471824240705,4.894140590082645,4.724623034613813,5.5909614352866,4.961323899734713,5.489584290790907,5.249733860043229,5.174909412953565
53,1001082-2016,2.5181615639001684,2.3985554294882774,1.7312207073586132,2.1868029645483777,1.9755718757528309,3.1735707828018116,2.2086458015968398,3.3758644254227446,2.868715984894007,2.889365942140426
54,1001082-2017,2.4312871212652247,2.4166986434890587,1.6952900295179785,2.1075834066772017,1.8589400162096799,3.1277311953922617,2.211045596148775,3.3779460893882014,2.791592655429822,2.8250061574899545
55,1001082-2018,2.507404196645589,2.4474504616325343,1.7441259768240145,2.182559453272493,1.9671763034897476,3.206004436355968,2.2276726947461,3.4030095986333815,2.778335556014111,2.8506570835772598
56,1001115-2008,4.1588401524628384,4.113530589722745,3.662151485079867,3.897182524644681,3.676362342161293,4.701762401565688,4.013653027523418,4.69012676834934,4.467735485496438,4.33304722709406
57,1001115-2009,4.371644425656979,4.2392043501611045,3.816089746009624,4.092754398247745,3.8656535845530295,4.825453684909054,4.1615514423836535,4.814304943731137,4.623508296928974,4.505765187920055
58,1001115-2010,4.408876888883031,4.230034023255348,3.854072420431933,4.138534723850724,3.921687252812371,4.889875746825497,4.181501400619417,4.8156835809487655,4.629313152077438,4.498230301256161
59,1001115-2011,4.6533047103632095,4.46763099644459,4.114547593974431,4.395059021046073,4.17978438927146,5.057357706579487,4.423273185399489,5.007397215380158,4.841531602411129,4.703208851674708
60,1001115-2012,4.835052915408337,4.6860925184627975,4.331348075806428,4.5900728119604,4.390451768684267,5.2587550241975975,4.644645275292809,5.226213188238013,5.058862057753674,4.9171269701021245
61,1001115-2013,4.701653814087468,4.563313376335315,4.206273605801175,4.457690768524003,4.274004755118476,5.194080494747474,4.531326814786332,5.126548675359442,4.927306398646552,4.78522445325764
62,1001115-2014,4.402240396564362,4.207829635471887,3.842363615713083,4.137613016790942,3.9170286922751543,5.006801258028036,4.181184517331585,4.831403550016577,4.647202494654676,4.502003686097807
63,1001115-2015,4.477891823388642,4.273334909688002,3.9588910535685455,4.260575831318343,4.02180319277307,5.02835961218879,4.278763346324564,4.855955344022297,4.711346008554579,4.554664024463842
64,1001115-2016,4.654965306139146,4.4478967833780505,4.130235456347703,4.411748406802296,4.173233274688565,5.184165247817448,4.41773030829092,4.999595934651621,4.858237481481275,4.717348395746107
65,1001115-2018,4.62081296892489,4.421559396372203,4.052370166176546,4.366057079973558,4.099274743541043,5.127064042209806,4.335991900510241,4.947253622679664,4.83143737510889,4.672006676137378
66,1001171-2009,3.6072142051980713,3.149750315680185,3.17725808441365,3.3700932676806237,3.2230386827100244,4.318180869666928,2.662962132241031,3.6738841167212977,3.673263014413616,2.836853422286801
67,1001171-2010,4.101063283366773,3.74508949701911,3.802368725893567,3.9648313324983167,3.8737799066853107,4.654172060786311,3.7214603085130777,4.1593301055899,3.869572845054693,2.6566874555272753
68,1001171-2011,4.281213359840065,3.904406194751296,3.969881538453331,4.144474436016694,4.062012104741346,4.7941668960926345,3.892026156501446,4.332868714095485,4.04763007816857,2.8288870359101055
69,1001171-2012,4.445808478751048,4.113544308991636,4.205024050880053,4.326534228203958,4.302873941316815,4.931151040938302,4.128920369070861,4.486961798967357,4.248478880094104,3.093046827346044
70,1001171-2013,4.445341318252766,4.167262043187986,4.215941587153785,4.313361312009914,4.332302361222322,4.989746398035515,4.172414794289696,4.4809057682060285,4.276167906209338,3.1367079273829037
71,1001171-2014,4.477930079886734,4.229887877825932,4.2867308778820705,4.338396826086532,4.385771392492586,5.078885250753936,4.225883036663731,4.5803203342829075,4.394288465714879,3.2617039097684595
72,1001171-2015,4.708760708738621,4.411939515991977,4.496110576758783,4.557823362706618,4.572015821325605,5.239903782005658,4.390075270414533,4.7298811898135265,4.571314131306069,3.4402300196261293
73,1001171-2016,4.4528303707373045,4.1588344914169255,4.236418575777067,4.3170164495769106,4.304106042361101,5.065591623106016,4.131454470766769,4.410901684158734,4.327379725787984,3.0765897188838873
74,1001171-2017,4.45368266069076,4.179562437280286,4.208691708724486,4.285174160113051,4.240011811258777,5.047455444826694,4.046570668463796,4.449460225910816,4.332545176283021,3.11865701629102
75,1001171-2018,4.353749680861091,4.091067908815615,4.099706597115896,4.169291769118876,4.148784609717429,4.954533192747339,3.9029622254524012,4.439128801825316,4.290782475127128,3.0392506923714246
76,1001233-2008,4.028743839855379,4.749938899420649,4.404196108802896,4.326124939931282,4.459899102909722,5.3649463668564294,4.861518745319345,5.055930956053555,4.855467374556444,4.813745379460575
77,1001233-2009,4.257492934842907,4.904071369952194,4.614478491304657,4.564747625499256,4.663654915581913,5.528414642644568,5.0675122263792955,5.209506662743563,5.026969609299841,5.024569692085705
78,1001233-2010,4.49358379637686,5.069009645373216,4.837813367589927,4.803992747153875,4.881596534247488,5.721086548009576,5.245697252316278,5.296262486092196,5.1846686431789735,5.192345205616161
79,1001233-2011,4.7707097713333635,5.3756246161900005,5.150074840999021,5.074700193721621,5.185524983171821,5.95043573174072,5.533238463125961,5.568618110325719,5.46943949054083,5.465970373614274
80,1001233-2012,4.78165247086924,5.405155054633166,5.189061588222554,5.140300016705474,5.197586521492536,5.985289179423905,5.559484232040656,5.620515273227204,5.547506283010109,5.538550771173468
81,1001233-2013,4.718722752538179,5.3165745340371,5.111480437947636,5.059654970899663,5.139831472040917,5.970924839940685,5.480998105480217,5.5821327433553085,5.494044365811026,5.510604269944799
82,1001233-2014,4.625072782153329,5.2425865246057,5.026862591353313,4.966289606633064,5.0561836934217785,5.878983205629827,5.400557698898576,5.464724023447692,5.459309544260144,5.446042143311711
83,1001233-2015,4.819489628155405,5.406688600410962,5.241837481889096,5.171233661971269,5.286384219627566,6.157942003250249,5.58213512622488,5.614567599662266,5.619754387288203,5.607997304886695
84,1001233-2016,4.81901858808708,5.411190202885583,5.231678009443033,5.157473190598591,5.280810938916548,6.101362861146162,5.5779294415959235,5.651522571053244,5.62284287465961,5.6220930677799315
85,1001233-2017,4.813960437559524,5.431091917217927,5.231574313054337,5.152927557269338,5.261800961753136,6.120770679035471,5.589314141309667,5.694147322589161,5.633757608277939,5.636289773360474
86,1001233-2018,4.424284597490898,5.1587985583827205,4.993952668473036,4.936224156926705,5.022447241913976,5.895127794471415,5.332573597868383,5.400434452180462,5.367170592888595,5.366893445221097
87,1001258-2009,3.9450235801384395,3.617817354357423,3.485977549561195,3.78268839734504,3.599719937325092,4.738027240539106,3.6676978927411468,4.221665861383099,4.175480968277003,3.850278325798986
88,1001258-2009,4.300872612498214,4.0129289814135785,3.8886770401424227,4.128807256994695,3.9745432914242143,5.102355691181612,4.064835929707422,4.582574922645661,4.476018183259649,4.258890473169365
89,1001258-2010,4.333718045539933,4.0702869097831655,3.8677624072431906,4.116412658177372,3.943034616007463,5.069888750574877,4.030880360406782,4.690398485861385,4.461644090664788,4.28201593293078
90,1001258-2011,4.468933018774421,4.175305986475877,4.001763158054282,4.249857699126565,4.078146748807538,5.17073487576967,4.156114754152421,4.792561749162855,4.633954224814877,4.425700149883796
91,1001258-2013,4.155981505651486,3.9449060713211033,3.7816402415686143,3.9881851940484165,3.9692760310266655,4.5444205323405535,4.0277572635731005,4.176421639474088,4.094326982998231,3.8001941988911474
92,1001258-2013,4.2966232827283495,4.05788471122193,3.8071374309558155,4.041669586298394,3.9199573211626566,5.02778582338014,3.959708628557747,4.640013385290198,4.367529702542483,4.165442464926005
93,1001258-2015,4.549205273835988,4.374943799964181,4.12853212630509,4.272902129590138,4.209923523432255,5.190062847218336,4.208182081425946,4.9498700728795395,4.636502758929753,4.609744410363784
94,1001258-2015,4.356936548071324,4.075385756966658,3.8073681390335126,4.039528238486955,3.8471595873947093,4.916077279539097,3.9925032546311052,4.744591440735269,4.450015498878467,4.424301787410468
95,1001258-2016,4.521015643646193,4.2872671764122545,4.061468908442182,4.277314308730905,4.1125248350964,5.11951143408559,4.185039156347148,4.942307288058742,4.60925898557518,4.594817674467868
96,1001258-2018,4.322461540593685,4.028677698602136,3.8208248557418916,4.054124514371054,3.887272816498404,4.934147842261589,3.9313462910716566,4.69508808281369,4.436057771221558,4.326289755758498
97,1001258-2018,4.417047177906918,4.144531234757087,3.916227676727521,4.15052151151356,3.98513132488133,4.959255744557635,4.040344926003633,4.768250670346886,4.493784910043898,4.4373287085116395
98,1001316-2009,2.975506868491464,3.797897197837019,3.40805040765782,3.4175224271966194,3.518805571312898,4.633244384450834,3.8452604354317543,4.2084587149236565,4.0681329517916645,4.143027587917514
99,1001316-2010,3.327568161517367,4.0461141531837415,3.683739233008891,3.626266706833831,3.764441370631897,4.863615676841326,4.106732759052543,4.4425235257777205,4.299829453134777,4.3882581905244855
100,1001316-2011,3.3844587154891284,4.020959003001641,3.7048170787092682,3.697087091338573,3.8052102340414824,4.871593651975167,4.0600390958567285,4.424928842708527,4.324668932666102,4.3252538878338305
101,1001316-2012,2.7679542241912265,3.8750540834892577,3.4164449254514975,3.3124802103400453,3.4714265146175243,4.685632828936442,3.8504234030915017,4.377815710058186,4.150821340965655,4.174972396675648
102,1001316-2013,3.026928108372237,4.037978243907,3.6036648661785025,3.528363747042305,3.6699083539841766,4.788024831231044,3.9911474504580875,4.466184538867053,4.309142135372249,4.318156127046143
103,1001316-2014,3.4564877153410176,4.470452982256696,4.098708309216806,4.004825322817237,4.156540101643734,5.14950926460058,4.489187960874942,4.846895886493874,4.744418080003091,4.7615971342452985
104,1001316-2015,3.3629376780666327,4.347245192591883,4.005156755942445,3.9570738498414886,4.047447646480504,5.01289580587027,4.392405277430009,4.731400447486238,4.649850964192108,4.658938063183445
105,1001316-2016,3.7291530300742295,4.615892140150774,4.314885461852311,4.263181526014002,4.3387012193000825,5.267019039021821,4.689219451733633,4.9652099551755855,4.9174338242976825,4.918462760762798
106,1001316-2017,3.8927317715673517,4.693466792108929,4.470481859162897,4.453526262329125,4.464940438909819,5.336562116274195,4.816811576301825,5.012187955855886,5.029837539307829,4.981790507232344
107,1001316-2018,4.081700866222625,4.880700397257854,4.659265203923129,4.618170004255017,4.658018304871228,5.473536889223893,4.983073977803042,5.175944537922218,5.1915196516822055,5.146776016136004
108,1001385-2008,3.8175440309150765,3.4998287097828547,3.11511265936625,3.5312051032947047,3.3693266023739827,4.497857281142341,3.5642868077884615,4.365606613651527,3.99299323292145,4.045184297817714
109,1001385-2009,4.159112225649153,3.8328149773994804,3.5159635530170306,3.8895896125551124,3.7391108135163313,4.794401023246551,3.919130988732568,4.691685237803199,4.34337220956914,4.372313848482222
110,1001385-2010,3.8904105767759645,3.711506814203237,3.2739250668893813,3.668876225832175,3.528009001738471,4.5462937277460185,3.782813181087571,4.541612122833829,4.068616416808048,4.189016538505461
111,1001385-2011,4.094363938351261,3.919022406396913,3.5133009806389306,3.875657713151074,3.7669523663278457,4.776114948789187,3.9766140117524036,4.6856010827813686,4.2135821773640245,4.308504781576987
112,1001385-2012,4.252539678148756,4.096373721136173,3.71116304049758,4.045146245066042,3.9479070391588893,4.920516175244263,4.148474619253359,4.820949098991486,4.369040545291593,4.459315325721907
113,1001385-2013,4.243914891592762,3.945554008778918,3.670144379973653,4.013149084899664,3.9030189067979317,4.8223784754115515,4.003814575292797,4.701494103712607,4.345358069359557,4.373317129694553
114,1001385-2014,5.417480619646386,5.392675026596967,5.1650673991707965,5.203636218939195,5.196539668402345,3.8415099884694506,5.270112492512813,5.763746720571489,5.48775777141693,5.363513513413819
115,1001385-2015,4.2540964135494255,3.908735265325184,3.606351370254903,3.977939697052635,3.8415152888864257,4.737238871690225,3.944370701584777,4.706464907663336,4.360578630699181,4.331092519324337
116,1001385-2016,2.5225519684775564,2.5551485672669583,1.8503916087199623,2.2268401990456694,2.044242433715046,3.3249519168981747,2.3283668335614047,3.488940541666074,2.850580601943562,2.9756314965518427
117,1001385-2017,4.302012750513408,3.938232856754274,3.686320532178244,4.047741747861377,3.9137348192824906,4.80638760231107,4.007124687329382,4.673764375791969,4.434531801066982,4.383171723020485
118,1001902-2008,4.037682978806877,4.1374801234702545,3.686989176442715,3.8122429640449753,3.672362170124808,4.919819239950537,4.089242652381995,4.683588080560003,4.557105739253565,4.434697745508401
119,1001902-2009,4.193270687185109,4.173924902903355,3.7881173752803545,4.007320948930815,3.8115296717520115,4.942616000354532,4.076233986606947,4.64484782571525,4.584531902467007,4.345572267673303
120,1001902-2010,4.3206161276194575,4.2935845320071,3.9182303880149703,4.091835094205018,3.9144950180540015,4.997925501955465,4.218794000916016,4.731432458866587,4.639495168592619,4.4731852787768425
121,1001902-2011,4.837461561535239,4.8940592018788465,4.517837092204453,4.640023485177607,4.522266866332103,5.544083190856587,4.834604392716223,5.311128935078161,5.253832253722709,5.128876371436126
122,1001902-2012,4.657975689804704,4.635237860246888,4.284122962969063,4.455096726627252,4.295842357813707,5.323316035414651,4.5819098140659875,5.077927729938408,5.005294797689054,4.914790282955668
123,1001902-2013,4.45042078197456,4.485998965061879,4.0836178563441505,4.298200311312178,4.084117435433837,5.173471571762526,4.438822785263562,4.94522886164052,4.812380263941509,4.695842929510012
124,1001902-2014,4.616013967365968,4.646120364677893,4.2571485947049315,4.483807753554353,4.255732081368397,5.295583413799786,4.5809335562603835,5.04831493468843,4.965229220246356,4.799434536284766
125,1001902-2015,4.896428707125864,4.8770411356699634,4.545334149251027,4.750345914898024,4.555159741107109,5.5534992969846755,4.81275663548684,5.281292261327816,5.211827049427592,5.051550693790999
126,1001902-2016,4.835540271112242,4.847395494194032,4.485641860527637,4.680108263425211,4.4830466688491315,5.520102726598603,4.7813979163913505,5.299480734373759,5.207455230714432,5.0848003105065915
127,1001902-2017,4.868068048100947,4.85075835924091,4.515906716795505,4.707971962935182,4.505928949861346,5.521773662298472,4.782649336679073,5.318413327843361,5.22652407877398,5.084372537000873
128,1001902-2018,4.8055569924503905,4.819133658294922,4.454569666452002,4.638219906243698,4.428550397209256,5.496033655664258,4.688233730478206,5.235498335404912,5.191910266411724,5.035026063756524
129,1001907-2008,3.926246073372432,4.027222093893606,3.5996970709663123,3.7463497328329827,3.706715325288801,4.904315449614135,4.0101992020105,4.638317303512804,4.297418679989955,4.331201969322798
130,1001907-2009,4.007708474847153,4.110287647886509,3.659495478466799,3.8075238995173137,3.7771894928562086,5.0023594003091185,4.069059184794231,4.75331630486919,4.39896374136422,4.385743061742847
131,1001907-2010,4.2765584162022146,4.371977762196016,3.9768268736843555,4.118715004424398,4.080091889242065,5.284973232683672,4.41913538641307,4.968070343897991,4.664671145358798,4.697061107278268
132,1001907-2011,4.421767502710992,4.455928344368473,4.107055406875551,4.251096321285437,4.1899131398979135,5.4002359570382845,4.503492604874854,5.0612513076723395,4.819404605495995,4.787645169104678
133,1001907-2012,4.6345544289896985,4.6472415955417326,4.315216097057907,4.460852673114836,4.405861387495486,5.548706555321139,4.67195596852501,5.2204607070856,5.010759899091111,4.970154630738325
134,1001907-2013,4.647758254617871,4.624433351034184,4.325987404403573,4.454274502184461,4.403439984640909,5.578588842698496,4.668815061270727,5.223679809597146,5.011299714892906,4.95584037334417
135,1001907-2014,4.703875265417445,4.954169618169311,4.549988658342148,4.578904944067743,4.63344666164428,5.777704987181254,4.867242957778549,5.454824800659055,5.153201442991313,5.123802104096245
136,1001907-2015,4.717581175479981,4.911562823128261,4.568989886328026,4.612439854115079,4.581865518402867,5.810699656870237,4.844751773601417,5.5197433059700565,5.212129381131002,5.18357364382058
137,1001907-2016,4.505437497885626,4.770380671123245,4.381300971654782,4.400176967153619,4.347323439085767,5.587070499437945,4.64810774739587,5.42859018055075,5.034592901305206,4.998124892685344
138,1001907-2017,4.757605165522239,5.051492038931257,4.704589594725626,4.636258675481658,4.671109635631487,5.886708376845455,4.99359975860285,5.647392162117804,5.295672938030098,5.275399434041556
139,1001907-2018,3.755486689764062,3.6698866899894673,3.365903008726978,3.5352734096099137,3.3825590596144903,4.774033813520848,3.6198205145745552,4.450248155097467,4.0722044261056825,4.065792794097921
140,1002047-2008,3.6267562591992815,3.63452372054155,3.262281581909529,3.332168269952066,3.0097747614049095,4.156338799996415,3.6584963268609076,4.218203155109975,4.186306080726002,4.111152609505154
141,1002047-2009,3.7082460770731265,3.572963198689233,3.2445840384462943,3.3933561839319335,3.030801031796795,4.202605621012573,3.5709454061037147,4.210023091859361,4.096129808052262,4.059625070057847
142,1002047-2010,3.8359419165190225,3.785609226630117,3.45993284709926,3.5654745019197054,3.232546520199099,4.367285648233958,3.8129967621154934,4.386358131148606,4.246084072781179,4.2713150224523115
143,1002047-2011,4.090218801727244,3.998612473661687,3.7118012355862215,3.7932365283743854,3.46534999544793,4.494953881973379,4.016310381475646,4.597503654064149,4.458746372289206,4.477264432776882
144,1002047-2012,4.094979636639633,4.043591960291766,3.7100328622330614,3.8068679894427033,3.4802724370100235,4.520300848429178,4.064073487378102,4.6131444409554385,4.518792667936206,4.479364075887847
145,1002047-2013,4.148934997609061,4.1340177946612835,3.8127095650169345,3.880833217917642,3.572423397857363,4.605054726484373,4.158187188486733,4.697869238397042,4.628360919949185,4.579629479554514
146,1002047-2014,4.318831330495231,4.319325373035849,4.004240322818047,4.051892335120329,3.766667738278789,4.743309326443103,4.336048999723946,4.849305995753175,4.80016683253774,4.74687980914316
147,1002047-2015,4.330185602483369,4.303448060054512,3.988942234772999,4.075199249929657,3.748229851528065,4.849320383101897,4.325535762064845,4.893442404685429,4.774263224008313,4.755072616680175
148,1002047-2016,4.396487298033041,4.349177113987892,4.092705081148952,4.157130231990074,3.8324724073958354,4.963592028480069,4.410416104272341,4.9499801678965465,4.875580049339422,4.819911152678848
149,1002047-2017,4.156935102356548,4.052999773318573,3.7458503458423196,3.8823654001821803,3.5265831245433037,4.736013952400645,4.048942210388496,4.712027478292057,4.568182319479846,4.491816230780886
150,1002047-2018,4.382756804989505,4.318519168129978,4.0048057218589435,4.1473069010304755,3.768973188069172,4.86748403079326,4.319846736690331,4.935921279694134,4.818071860868688,4.775571659591315
151,1002135-2008,3.5818226797536137,3.704218834324282,3.179887971450146,3.3035257908936075,2.96283631384709,4.442076516680467,3.6738259786324092,4.311554516045794,4.019904903323266,4.041022252948567
152,1002135-2009,3.8535436891015014,3.8961500571951686,3.4679408486996666,3.5965732602381384,3.2812495206038337,4.722780967814673,3.8969399053715295,4.535981466218714,4.300336803227091,4.252614094605685
153,1002135-2010,3.975600971142772,3.8446812212222903,3.505606167856151,3.711748190894484,3.3542176395728838,4.724181295710023,3.830606347068212,4.507093914604903,4.30434224282062,4.266831585553418
154,1002135-2011,4.295589041784297,4.168845970037009,3.882728423239515,4.069038448006334,3.7152913587509753,4.9859223500984,4.1569244375536885,4.759174805977172,4.596705393384174,4.571975507414651
155,1002135-2012,4.275883504836459,4.105300343409212,3.8355855567427444,4.044160083040705,3.7030258602126516,4.951308399121479,4.115869297867663,4.706678870390035,4.565032734275007,4.50865713412746
156,1002135-2013,4.2685863384368865,4.112398980319704,3.8207734858447875,4.006965722265076,3.6958886413658183,4.975152280900385,4.096082843384454,4.68044369986706,4.553107549947437,4.481926075615278
157,1002135-2014,4.385017315431336,4.2094305725120655,3.9387371787479677,4.108504708180511,3.8108435606179945,5.06547436053694,4.217557912004503,4.7587711716363055,4.649284672009912,4.57634455597791
158,1002135-2015,4.459683690792369,4.2487447857044645,3.9980227797146424,4.1697683897458555,3.8787509433013785,5.121992731650802,4.266498487746669,4.813517579037332,4.684680880584515,4.666660933772778
159,1002135-2016,4.516934687585981,4.330194308925906,4.072177628065883,4.254905845376041,3.9673681868302757,5.159552077528914,4.340116977119215,4.866250647872056,4.748969959458032,4.737747526693131
160,1002135-2017,4.456495992179741,4.284296750350537,4.041153994607478,4.22504657754784,3.948882839705647,5.19281626611136,4.2770275704267755,4.835017718334024,4.749481766237906,4.6980693405825935
161,1002135-2018,4.490490927214933,4.328114853289245,4.0783400707341535,4.2485590783991976,3.978572830244359,5.1979886766741865,4.311239514639889,4.917808260148564,4.779606483045211,4.755550136776193
162,1002517-2008,3.511925871544939,3.4976622704800944,3.0626001426770544,3.154418969525154,2.9158517771259604,4.380643851232875,3.435120092671101,4.194655367132466,3.8308966050669255,3.8216703160407253
163,1002517-2009,3.7670858143779498,3.731370607348843,3.3131243327416007,3.4473292925607097,3.1551925424936806,4.542098158066421,3.643857227039026,4.394346811299053,4.041640660288663,4.035239491655611
164,1002517-2010,3.9118518445039974,3.8833134516437227,3.475401644973995,3.581615283345148,3.307386800717439,4.649775375174072,3.7965862551017002,4.526867040503015,4.1909103264404495,4.199730256996119
165,1002517-2011,4.060297644792967,4.031902797080459,3.619469490302619,3.7362449018059003,3.4750673564248293,4.764647254128947,3.920807784785116,4.661524475468003,4.302610810887991,4.308256457511298
166,1002517-2012,4.03691890697578,4.030223695872263,3.6152759701436077,3.7056816774053187,3.4440138158979017,4.800643043955133,3.929978788641148,4.658016019646607,4.3049709198142105,4.301763573195053
167,1002517-2013,4.027693425047168,4.112649367201866,3.6713435358220448,3.776752243260632,3.4844846823082816,4.865575345516238,4.062091015295368,4.747922831155473,4.367040016710063,4.383874518566071
