,CIK,Year,Sector,Industry
4484,1162461,2016,1,1
4485,1163370,2007,6,39
4486,1163370,2008,6,39
4487,1163370,2009,3,20
4488,1163370,2010,3,20
4489,1163370,2011,3,20
4490,1163370,2012,3,20
4491,1163370,2013,3,20
4492,1163370,2014,3,20
4493,1163370,2015,3,20
4494,1163370,2016,3,20
4495,1163370,2017,3,20
4496,1166388,2009,9,72
4497,1166388,2009,9,72
4498,1166388,2009,9,72
4499,1166388,2010,9,72
4500,1166388,2011,9,72
4501,1166388,2012,9,72
4502,1166388,2013,9,72
4503,1166388,2014,9,72
4504,1166388,2015,9,72
4505,1166388,2016,9,72
4506,1166388,2017,9,72
4507,1166691,2007,10,79
4508,1166691,2008,10,79
4509,1166691,2009,10,79
4510,1166691,2010,10,79
4511,1166691,2011,10,79
4512,1166691,2012,10,79
4513,1166691,2013,10,79
4514,1166691,2014,10,79
4515,1166691,2015,10,79
4516,1166691,2016,10,79
4517,1166691,2017,10,79
4518,1166928,2007,3,20
4519,1166928,2008,3,20
4520,1166928,2009,6,39
4521,1166928,2010,3,20
4522,1166928,2011,3,20
4523,1166928,2012,3,16
4524,1166928,2013,3,16
4525,1166928,2014,3,16
4526,1166928,2015,3,16
4527,1166928,2016,3,16
4528,1166928,2017,3,16
4529,1167419,2008,6,37
4530,1167419,2009,1,4
4531,1167419,2010,1,4
4532,1167419,2011,1,4
4533,1167419,2012,1,4
4534,1167419,2013,1,4
4535,1167419,2014,1,4
4536,1167419,2015,1,4
4537,1167419,2016,1,4
4538,1167419,2017,10,88
4539,1168455,2007,3,14
4540,1168455,2008,3,14
4541,1168455,2009,3,14
4542,1168455,2010,3,14
4543,1168455,2011,3,14
4544,1168455,2012,3,14
4545,1168455,2013,6,37
4546,1168455,2014,3,14
4547,1168455,2015,3,14
4548,1168455,2016,3,14
4549,1168455,2017,3,14
4550,1169445,2007,10,94
4551,1169445,2008,10,94
4552,1169445,2009,10,94
4553,1169445,2010,10,94
4554,1169445,2011,10,94
4555,1169445,2012,10,94
4556,1169445,2013,10,94
4557,1169445,2014,10,94
4558,1169445,2015,10,94
4559,1169445,2016,10,94
4560,1169445,2017,10,94
4561,1169561,2007,10,77
4562,1169561,2008,10,77
4563,1169561,2009,10,77
4564,1169561,2010,10,77
4565,1169561,2011,10,77
4566,1169561,2012,10,77
4567,1169561,2013,10,77
4568,1169561,2014,10,77
4569,1169561,2015,10,77
4570,1169561,2016,10,77
4571,1169561,2017,10,77
4572,1169987,2015,1,3
4573,1169987,2016,1,3
4574,1169987,2017,1,3
4575,1169988,2011,10,78
4576,1169988,2012,10,78
4577,1169988,2013,10,78
4578,1169988,2014,10,78
4579,1169988,2015,10,78
4580,1169988,2016,10,78
4581,1169988,2017,10,78
4582,1171759,2007,7,43
4583,1171759,2008,7,43
4584,1171759,2009,7,43
4585,1171759,2010,7,43
4586,1171759,2011,7,43
4587,1171759,2012,7,43
4588,1171759,2013,7,43
4589,1171759,2014,7,43
4590,1171759,2015,7,43
4591,1171759,2016,7,43
4592,1171759,2017,7,43
4593,1172052,2007,5,32
4594,1172052,2008,5,32
4595,1172052,2009,5,32
4596,1172052,2010,5,32
4597,1172052,2011,5,32
4598,1172052,2012,5,32
4599,1172052,2013,5,32
4600,1172052,2014,5,32
4601,1172052,2015,5,32
4602,1172052,2016,5,32
4603,1172052,2017,5,32
4604,1172222,2007,8,52
4605,1172222,2008,8,52
4606,1172222,2009,8,52
4607,1172222,2010,8,52
4608,1172222,2011,8,52
4609,1172222,2012,8,52
4610,1172222,2013,8,52
4611,1172222,2014,8,52
4612,1172222,2015,8,52
4613,1172222,2016,8,52
4614,1172222,2017,8,52
4615,1172358,2007,8,57
4616,1172358,2008,8,57
4617,1172358,2009,8,57
4618,1172358,2010,8,57
4619,1172358,2011,8,57
4620,1172358,2012,8,57
4621,1172358,2013,8,57
4622,1172358,2014,8,57
4623,1172358,2015,8,57
4624,1172358,2016,8,57
4625,1172358,2017,8,57
4626,1172631,2008,9,72
4627,1172631,2009,9,72
4628,1172631,2010,9,72
4629,1172631,2011,9,72
4630,1172631,2012,6,39
4631,1172631,2013,9,72
4632,1172631,2014,6,37
4633,1172631,2015,8,54
4634,1172631,2016,8,54
4635,1172631,2017,8,54
4636,1173204,2017,10,84
4637,1173281,2008,2,9
4638,1173281,2009,2,9
4639,1173281,2010,2,9
4640,1173281,2011,2,9
4641,1173281,2012,2,9
4642,1173281,2012,2,9
4643,1173281,2013,2,9
4644,1173281,2014,2,9
4645,1173281,2015,2,9
4646,1173281,2016,2,9
4647,1173431,2007,10,91
4648,1173431,2008,10,91
4649,1173431,2009,10,91
4650,1173431,2010,10,91
4651,1173431,2011,10,91
4652,1173431,2012,10,91
4653,1173431,2013,10,91
4654,1173431,2014,10,91
4655,1173431,2015,10,91
4656,1173431,2016,10,91
4657,1173431,2017,10,91
4658,1173489,2007,9,67
4659,1173489,2008,9,67
4660,1173489,2009,9,67
4661,1173489,2010,9,67
4662,1173489,2011,9,67
4663,1173489,2012,9,67
4664,1173489,2013,9,67
4665,1173489,2014,9,67
4666,1173489,2015,9,67
4667,1173489,2016,9,67
4668,1173489,2017,9,67
4669,1174922,2007,10,80
4670,1174922,2008,10,80
4671,1174922,2009,10,80
4672,1174922,2010,10,80
4673,1174922,2011,10,80
4674,1174922,2012,10,80
4675,1174922,2013,10,80
4676,1174922,2014,10,80
4677,1174922,2015,10,80
4678,1174922,2016,10,80
4679,1174922,2017,10,80
4680,1175151,2008,2,12
4681,1175151,2009,2,12
4682,1175151,2010,2,12
4683,1175151,2011,2,12
4684,1175151,2012,2,12
4685,1175151,2013,2,12
4686,1175151,2014,2,12
4687,1175151,2015,2,12
4688,1175151,2016,2,12
4689,1175151,2017,2,12
4690,1175505,2013,2,6
4691,1175505,2014,2,6
4692,1175505,2015,2,6
4693,1175505,2016,2,6
4694,1175505,2017,2,6
4695,1176309,2008,2,9
4696,1176309,2009,2,9
4697,1176309,2010,2,9
4698,1176309,2011,2,9
4699,1176309,2012,2,9
4700,1176309,2013,6,37
4701,1176309,2014,2,9
4702,1176309,2015,2,9
4703,1176309,2016,2,9
4704,1176309,2017,2,9
4705,1176334,2007,8,61
4706,1176334,2008,8,61
4707,1176334,2009,8,61
4708,1176334,2010,6,39
4709,1176334,2011,6,39
4710,1176334,2012,8,61
4711,1176334,2013,8,61
4712,1176334,2014,8,61
4713,1176334,2015,8,61
4714,1177609,2012,7,41
4715,1177609,2013,7,41
4716,1177609,2014,7,41
4717,1177609,2015,7,41
4718,1177609,2016,7,41
4719,1177609,2017,7,41
4720,1177648,2012,2,11
4721,1177648,2013,2,11
4722,1177648,2014,2,11
4723,1177648,2015,2,11
4724,1177648,2016,2,11
4725,1177648,2017,2,11
4726,1177702,2007,8,53
4727,1177702,2008,8,53
4728,1177702,2009,8,53
4729,1177702,2010,8,53
4730,1177702,2011,8,53
4731,1177702,2012,8,53
4732,1177702,2013,8,53
4733,1177702,2014,8,53
4734,1177702,2015,6,37
4735,1177702,2016,6,37
4736,1177702,2017,6,37
4737,1178253,2014,2,11
4738,1178253,2015,2,11
4739,1178253,2016,2,11
4740,1178253,2017,2,11
4741,1178670,2007,2,11
4742,1178670,2008,2,11
4743,1178670,2009,2,11
4744,1178670,2010,2,11
4745,1178670,2011,2,11
4746,1178670,2012,2,11
4747,1178670,2013,2,11
4748,1178670,2014,2,11
4749,1178670,2015,2,11
4750,1178670,2016,6,37
4751,1178670,2017,6,37
4752,1178711,2007,2,6
4753,1178711,2008,2,12
4754,1178711,2009,2,12
4755,1178711,2010,2,12
4756,1178711,2011,2,12
4757,1178711,2012,2,12
4758,1178711,2013,2,12
4759,1178711,2014,2,11
4760,1178711,2015,2,11
4761,1178711,2016,2,11
4762,1178879,2007,2,11
4763,1178879,2008,2,11
4764,1178879,2009,2,11
4765,1178879,2010,2,11
4766,1178879,2011,2,11
4767,1178879,2012,2,11
4768,1178879,2013,2,11
4769,1178879,2014,2,11
4770,1178879,2015,2,11
4771,1178879,2016,2,11
4772,1178879,2017,2,11
4773,1180145,2007,2,11
4774,1180145,2008,2,11
4775,1180145,2008,1,1
4776,1180145,2009,1,1
4777,1180145,2010,1,1
4778,1180145,2011,1,1
4779,1180145,2012,1,1
4780,1180145,2013,1,1
4781,1180145,2014,1,1
4782,1180145,2015,1,1
4783,1180145,2016,1,1
4784,1180145,2017,1,1
4785,1183765,2007,2,6
4786,1183765,2008,2,6
4787,1183765,2009,2,6
4788,1183765,2010,2,6
4789,1183765,2011,2,6
4790,1183765,2012,2,6
4791,1183765,2013,2,6
4792,1183765,2014,2,6
4793,1183765,2015,2,6
4794,1183765,2016,2,6
4795,1183765,2017,2,11
4796,1185348,2007,10,97
4797,1185348,2008,10,97
4798,1185348,2009,10,97
4799,1185348,2010,10,97
4800,1185348,2011,10,97
4801,1185348,2012,10,97
4802,1185348,2013,10,97
4803,1185348,2014,10,97
4804,1185348,2015,10,97
4805,1185348,2016,10,97
4806,1185348,2017,10,97
4807,1195734,2013,7,43
4808,1195734,2014,7,43
4809,1195734,2015,7,43
4810,1195734,2016,7,43
4811,1195734,2017,7,43
4812,1196501,2007,6,37
4813,1196501,2008,10,94
4814,1196501,2009,10,94
4815,1196501,2010,10,94
4816,1196501,2011,10,94
4817,1196501,2012,10,94
4818,1196501,2013,10,94
4819,1196501,2014,10,94
4820,1196501,2015,10,94
4821,1196501,2016,10,94
4822,1196501,2017,10,94
4823,1200375,2010,8,56
4824,1200375,2011,8,56
4825,1200375,2012,8,56
4826,1200375,2013,8,56
4827,1200375,2014,8,56
4828,1200375,2015,8,56
4829,1200375,2016,8,56
4830,1200375,2017,8,56
4831,1201792,2007,4,22
4832,1201792,2008,4,22
4833,1201792,2009,4,22
4834,1201792,2010,4,22
4835,1201792,2011,4,22
4836,1201792,2012,4,22
4837,1201792,2013,4,22
4838,1201792,2014,4,22
4839,1201792,2015,4,22
4840,1201792,2016,4,22
4841,1201792,2017,4,22
4842,1207074,2007,10,92
4843,1207074,2008,10,92
4844,1207074,2009,10,92
4845,1207074,2010,10,92
4846,1207074,2011,10,92
4847,1207074,2012,10,92
4848,1207074,2013,10,92
4849,1207074,2014,10,92
4850,1207074,2015,10,92
4851,1207074,2016,10,92
4852,1207074,2017,10,92
4853,1210708,2007,10,93
4854,1210708,2008,10,93
4855,1210708,2009,10,93
4856,1210708,2010,10,93
4857,1210708,2011,10,93
4858,1210708,2012,10,93
4859,1210708,2013,10,93
4860,1210708,2014,10,93
4861,1210708,2015,10,93
4862,1210708,2016,10,93
4863,1210708,2017,10,93
4864,1211583,2007,2,9
4865,1211583,2008,2,9
4866,1211583,2009,2,9
4867,1211583,2010,2,9
4868,1211583,2011,2,9
4869,1211583,2012,2,9
4870,1211583,2013,2,9
4871,1211583,2014,2,9
4872,1211583,2015,2,9
4873,1211805,2008,2,12
4874,1211805,2009,2,12
4875,1211805,2010,2,12
4876,1211805,2011,6,39
4877,1211805,2015,10,88
4878,1211805,2016,10,88
4879,1211805,2017,10,88
4880,1212458,2012,10,78
4881,1212458,2013,10,78
4882,1212458,2014,10,78
4883,1212458,2015,10,78
4884,1212458,2016,10,78
4885,1212458,2017,10,78
4886,1213037,2011,1,3
4887,1213037,2012,1,3
4888,1213037,2013,1,3
4889,1213037,2014,1,3
4890,1213037,2015,1,3
4891,1213037,2016,1,3
4892,1213037,2017,2,13
4893,1213660,2008,8,54
4894,1213660,2009,8,54
4895,1213660,2010,8,54
4896,1213660,2011,8,54
4897,1213660,2012,8,54
4898,1213660,2013,8,54
4899,1213660,2014,8,54
4900,1213660,2015,8,54
4901,1213660,2016,8,54
4902,1213660,2017,8,54
4903,1217234,2014,1,3
4904,1217234,2015,1,3
4905,1217234,2016,6,37
4906,1217234,2017,1,3
4907,1220754,2007,4,23
4908,1220754,2008,4,23
4909,1220754,2009,4,23
4910,1220754,2010,4,23
4911,1220754,2011,4,23
4912,1220754,2012,4,23
4913,1220754,2013,4,23
4914,1220754,2014,4,23
4915,1220754,2015,5,34
4916,1220754,2016,5,34
4917,1220754,2017,5,34
4918,1223389,2007,10,97
4919,1223389,2008,10,97
4920,1223389,2009,10,97
4921,1223389,2010,10,97
4922,1223389,2011,10,97
4923,1223389,2012,6,37
4924,1223389,2013,10,97
4925,1223389,2014,10,97
4926,1223389,2015,10,97
4927,1223389,2016,10,97
4928,1223389,2017,10,97
4929,12239,2007,2,9
4930,12239,2008,2,9
4931,12239,2009,2,9
4932,12239,2010,2,9
4933,12239,2011,2,9
4934,12239,2012,2,9
4935,12239,2013,10,88
4936,12239,2014,6,39
4937,12239,2015,10,88
4938,12239,2016,10,88
4939,12239,2017,10,88
4940,1224133,2007,10,76
4941,1224133,2008,10,76
4942,1224133,2009,10,76
4943,1224133,2010,10,76
4944,1224133,2011,10,76
4945,1224133,2012,10,76
4946,1224133,2013,10,76
4947,1224133,2014,10,76
4948,1224133,2015,10,76
4949,1224133,2016,10,76
4950,1224133,2017,6,37
